base_original;distrito;Provincia;seccion_electoral;MUNICIPIO_mapa;eleccion;Partido;Tipo_Voto;votos;Tipo_elección
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;La Libertad Avanza;Positivo;7905;Concejales Titulares
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;Nulo;Nulo;11;Concejales Titulares
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;Fuerza Patria;Positivo;1200;Concejales Titulares
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;En Blanco;En Blanco;409;Concejales Titulares
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;La Libertad Avanza;Positivo;3860;Concejales Titulares
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
SAN CAYETANO;SAN CAYETANO;Provincia de Buenos Aires;Quinta;San Cayetano;2025;Somos;Positivo;0;Concejales Titulares
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;La Libertad Avanza;Positivo;38553;Concejales Titulares
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;Somos;Positivo;2832;Concejales Titulares
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;Frente de Izquierda;Positivo;5067;Concejales Titulares
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;Fuerza Patria;Positivo;46487;Concejales Titulares
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;Potencia;Positivo;2488;Concejales Titulares
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;Nulo;Nulo;814;Concejales Titulares
SAN FERNANDO;SAN FERNANDO;Provincia de Buenos Aires;Primera;San Fernando;2025;En Blanco;En Blanco;3085;Concejales Titulares
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Somos;Positivo;5229;Concejales Titulares
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;La Libertad Avanza;Positivo;111475;Concejales Titulares
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Nulo;Nulo;2198;Concejales Titulares
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Fuerza Patria;Positivo;42343;Concejales Titulares
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Frente de Izquierda;Positivo;9563;Concejales Titulares
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Potencia;Positivo;0;Concejales Titulares
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;En Blanco;En Blanco;6681;Concejales Titulares
SAN ISIDRO;SAN ISIDRO;Provincia de Buenos Aires;Primera;San Isidro;2025;Otras fuerzas;Positivo;30468;Concejales Titulares
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;Frente de Izquierda;Positivo;11015;Concejales Titulares
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;La Libertad Avanza;Positivo;93697;Concejales Titulares
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;Fuerza Patria;Positivo;55781;Concejales Titulares
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;Nulo;Nulo;1868;Concejales Titulares
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;Potencia;Positivo;0;Concejales Titulares
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;En Blanco;En Blanco;8544;Concejales Titulares
SAN MIGUEL;SAN MIGUEL;Provincia de Buenos Aires;Primera;San Miguel;2025;Somos;Positivo;5262;Concejales Titulares
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;Nulo;Nulo;834;Concejales Titulares
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;Otras fuerzas;Positivo;2766;Concejales Titulares
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;La Libertad Avanza;Positivo;50471;Concejales Titulares
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;Fuerza Patria;Positivo;26571;Concejales Titulares
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;Potencia;Positivo;4059;Concejales Titulares
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;Frente de Izquierda;Positivo;5438;Concejales Titulares
SAN NICOLAS;SAN NICOLAS;Provincia de Buenos Aires;Segunda;San Nicolás;2025;En Blanco;En Blanco;3732;Concejales Titulares
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;Nulo;Nulo;514;Concejales Titulares
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;Frente de Izquierda;Positivo;1465;Concejales Titulares
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;En Blanco;En Blanco;1365;Concejales Titulares
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;Potencia;Positivo;2066;Concejales Titulares
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;La Libertad Avanza;Positivo;17725;Concejales Titulares
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;Fuerza Patria;Positivo;14615;Concejales Titulares
SAN PEDRO;SAN PEDRO;Provincia de Buenos Aires;Segunda;San Pedro;2025;Otras fuerzas;Positivo;1668;Concejales Titulares
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;En Blanco;En Blanco;1462;Concejales Titulares
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Somos;Positivo;1673;Concejales Titulares
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;La Libertad Avanza;Positivo;16347;Concejales Titulares
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Potencia;Positivo;1738;Concejales Titulares
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Fuerza Patria;Positivo;17986;Concejales Titulares
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Frente de Izquierda;Positivo;2178;Concejales Titulares
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Otras fuerzas;Positivo;346;Concejales Titulares
SAN VICENTE;SAN VICENTE;Provincia de Buenos Aires;Tercera;San Vicente;2025;Nulo;Nulo;594;Concejales Titulares
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;La Libertad Avanza;Positivo;3206;Concejales Titulares
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;Fuerza Patria;Positivo;3136;Concejales Titulares
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;Potencia;Positivo;447;Concejales Titulares
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;En Blanco;En Blanco;429;Concejales Titulares
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;Somos;Positivo;173;Concejales Titulares
SUIPACHA;SUIPACHA;Provincia de Buenos Aires;Primera;Suipacha;2025;Nulo;Nulo;53;Concejales Titulares
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Frente de Izquierda;Positivo;3034;Concejales Titulares
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;En Blanco;En Blanco;2044;Concejales Titulares
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Nulo;Nulo;1532;Concejales Titulares
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;La Libertad Avanza;Positivo;42661;Concejales Titulares
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Somos;Positivo;2691;Concejales Titulares
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Fuerza Patria;Positivo;19897;Concejales Titulares
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Otras fuerzas;Positivo;6368;Concejales Titulares
TANDIL;TANDIL;Provincia de Buenos Aires;Quinta;Tandil;2025;Potencia;Positivo;2578;Concejales Titulares
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;La Libertad Avanza;Positivo;3504;Concejales Titulares
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;Fuerza Patria;Positivo;2541;Concejales Titulares
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;En Blanco;En Blanco;382;Concejales Titulares
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;Nulo;Nulo;45;Concejales Titulares
TAPALQUE;TAPALQUE;Provincia de Buenos Aires;Septima;Tapalqué;2025;Somos;Positivo;310;Concejales Titulares
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;Somos;Positivo;8698;Concejales Titulares
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;En Blanco;En Blanco;5454;Concejales Titulares
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;Potencia;Positivo;7496;Concejales Titulares
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;Fuerza Patria;Positivo;86336;Concejales Titulares
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;Nulo;Nulo;2959;Concejales Titulares
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;La Libertad Avanza;Positivo;107522;Concejales Titulares
TIGRE;TIGRE;Provincia de Buenos Aires;Primera;Tigre;2025;Frente de Izquierda;Positivo;16616;Concejales Titulares
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;Nulo;Nulo;12;Concejales Titulares
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;En Blanco;En Blanco;83;Concejales Titulares
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;La Libertad Avanza;Positivo;862;Concejales Titulares
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;Fuerza Patria;Positivo;930;Concejales Titulares
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;Somos;Positivo;0;Concejales Titulares
TORDILLO;TORDILLO;Provincia de Buenos Aires;Quinta;Tordillo;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;Fuerza Patria;Positivo;2369;Concejales Titulares
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;Somos;Positivo;0;Concejales Titulares
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;La Libertad Avanza;Positivo;4350;Concejales Titulares
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;En Blanco;En Blanco;1191;Concejales Titulares
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;Otras fuerzas;Positivo;1925;Concejales Titulares
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;Nulo;Nulo;176;Concejales Titulares
TORNQUIST;TORNQUIST;Provincia de Buenos Aires;Sexta;Tornquist;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;Nulo;Nulo;502;Concejales Titulares
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;En Blanco;En Blanco;2173;Concejales Titulares
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;La Libertad Avanza;Positivo;16272;Concejales Titulares
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;Otras fuerzas;Positivo;1422;Concejales Titulares
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;Fuerza Patria;Positivo;6881;Concejales Titulares
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;Somos;Positivo;905;Concejales Titulares
TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincia de Buenos Aires;Cuarta;Trenque Lauquen;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;La Libertad Avanza;Positivo;14936;Concejales Titulares
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;Somos;Positivo;641;Concejales Titulares
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;Frente de Izquierda;Positivo;1038;Concejales Titulares
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;En Blanco;En Blanco;1145;Concejales Titulares
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;Fuerza Patria;Positivo;10254;Concejales Titulares
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;Nulo;Nulo;767;Concejales Titulares
TRES ARROYOS;TRES ARROYOS;Provincia de Buenos Aires;Sexta;Tres Arroyos;2025;Otras fuerzas;Positivo;8231;Concejales Titulares
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;Nulo;Nulo;51;Concejales Titulares
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;La Libertad Avanza;Positivo;2800;Concejales Titulares
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;Somos;Positivo;0;Concejales Titulares
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;En Blanco;En Blanco;406;Concejales Titulares
TRES LOMAS;TRES LOMAS;Provincia de Buenos Aires;Sexta;Tres Lomas;2025;Fuerza Patria;Positivo;1995;Concejales Titulares
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;La Libertad Avanza;Positivo;107934;Concejales Titulares
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;Somos;Positivo;7520;Concejales Titulares
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;Frente de Izquierda;Positivo;14047;Concejales Titulares
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;Nulo;Nulo;2451;Concejales Titulares
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;En Blanco;En Blanco;3979;Concejales Titulares
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;Fuerza Patria;Positivo;71004;Concejales Titulares
TRES DE FEBRERO;TRES DE FEBRERO;Provincia de Buenos Aires;Primera;Tres de Febrero;2025;Potencia;Positivo;5667;Concejales Titulares
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;Frente de Izquierda;Positivo;627;Concejales Titulares
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;Nulo;Nulo;208;Concejales Titulares
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;Otras fuerzas;Positivo;222;Concejales Titulares
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;Somos;Positivo;1013;Concejales Titulares
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;Fuerza Patria;Positivo;8617;Concejales Titulares
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;La Libertad Avanza;Positivo;11959;Concejales Titulares
25 DE MAYO;25 DE MAYO;Provincia de Buenos Aires;Septima;Veinticinco de Mayo;2025;En Blanco;En Blanco;963;Concejales Titulares
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;Potencia;Positivo;0;Concejales Titulares
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;Nulo;Nulo;1981;Concejales Titulares
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;La Libertad Avanza;Positivo;117186;Concejales Titulares
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;Somos;Positivo;6147;Concejales Titulares
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;Frente de Izquierda;Positivo;10639;Concejales Titulares
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;En Blanco;En Blanco;5034;Concejales Titulares
VICENTE LOPEZ;VICENTE LOPEZ;Provincia de Buenos Aires;Primera;Vicente López;2025;Fuerza Patria;Positivo;37395;Concejales Titulares
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;En Blanco;En Blanco;1459;Concejales Titulares
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;Somos;Positivo;2307;Concejales Titulares
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;La Libertad Avanza;Positivo;8625;Concejales Titulares
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;Fuerza Patria;Positivo;7593;Concejales Titulares
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;Frente de Izquierda;Positivo;1058;Concejales Titulares
VILLA GESELL;VILLA GESELL;Provincia de Buenos Aires;Quinta;Villa Gesell;2025;Nulo;Nulo;272;Concejales Titulares
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;En Blanco;En Blanco;1218;Concejales Titulares
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;Somos;Positivo;0;Concejales Titulares
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;Otras fuerzas;Positivo;5143;Concejales Titulares
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;La Libertad Avanza;Positivo;8744;Concejales Titulares
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;Nulo;Nulo;345;Concejales Titulares
VILLARINO;VILLARINO;Provincia de Buenos Aires;Sexta;Villarino;2025;Fuerza Patria;Positivo;3810;Concejales Titulares
