base_original;distrito;Provincia;seccion_electoral;MUNICIPIO_mapa;eleccion;Partido;Tipo_Voto;votos;Tipo_elección
GENERAL SAN MARTIN;GENERAL SAN MARTIN;Provincia de Buenos Aires;Primera;General San Martín;2025;La Libertad Avanza;Positivo;112543;Senadores Provinciales
GENERAL SAN MARTIN;GENERAL SAN MARTIN;Provincia de Buenos Aires;Primera;General San Martín;2025;Nulo;Nulo;2967;Senadores Provinciales
GENERAL SAN MARTIN;GENERAL SAN MARTIN;Provincia de Buenos Aires;Primera;General San Martín;2025;Fuerza Patria;Positivo;95241;Senadores Provinciales
GENERAL VIAMONTE;GENERAL VIAMONTE;Provincia de Buenos Aires;Cuarta;General Viamonte;2025;Potencia;Positivo;0;Senadores Provinciales
GENERAL VIAMONTE;GENERAL VIAMONTE;Provincia de Buenos Aires;Cuarta;General Viamonte;2025;Somos;Positivo;159;Senadores Provinciales
GENERAL VIAMONTE;GENERAL VIAMONTE;Provincia de Buenos Aires;Cuarta;General Viamonte;2025;Frente de Izquierda;Positivo;254;Senadores Provinciales
GENERAL VIAMONTE;GENERAL VIAMONTE;Provincia de Buenos Aires;Cuarta;General Viamonte;2025;La Libertad Avanza;Positivo;6209;Senadores Provinciales
GENERAL VIAMONTE;GENERAL VIAMONTE;Provincia de Buenos Aires;Cuarta;General Viamonte;2025;Nulo;Nulo;115;Senadores Provinciales
GENERAL VIAMONTE;GENERAL VIAMONTE;Provincia de Buenos Aires;Cuarta;General Viamonte;2025;En Blanco;En Blanco;1031;Senadores Provinciales
GENERAL VIAMONTE;GENERAL VIAMONTE;Provincia de Buenos Aires;Cuarta;General Viamonte;2025;Fuerza Patria;Positivo;4390;Senadores Provinciales
GENERAL VILLEGAS;GENERAL VILLEGAS;Provincia de Buenos Aires;Cuarta;General Villegas;2025;La Libertad Avanza;Positivo;8696;Senadores Provinciales
GENERAL VILLEGAS;GENERAL VILLEGAS;Provincia de Buenos Aires;Cuarta;General Villegas;2025;Somos;Positivo;1006;Senadores Provinciales
GENERAL VILLEGAS;GENERAL VILLEGAS;Provincia de Buenos Aires;Cuarta;General Villegas;2025;Nulo;Nulo;174;Senadores Provinciales
GENERAL VILLEGAS;GENERAL VILLEGAS;Provincia de Buenos Aires;Cuarta;General Villegas;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
GENERAL VILLEGAS;GENERAL VILLEGAS;Provincia de Buenos Aires;Cuarta;General Villegas;2025;Fuerza Patria;Positivo;5814;Senadores Provinciales
GENERAL VILLEGAS;GENERAL VILLEGAS;Provincia de Buenos Aires;Cuarta;General Villegas;2025;Frente de Izquierda;Positivo;313;Senadores Provinciales
GENERAL VILLEGAS;GENERAL VILLEGAS;Provincia de Buenos Aires;Cuarta;General Villegas;2025;En Blanco;En Blanco;1961;Senadores Provinciales
GUAMINI;GUAMINI;Provincia de Buenos Aires;Sexta;Guaminí;2025;Frente de Izquierda;Positivo;170;Diputados Provinciales
GUAMINI;GUAMINI;Provincia de Buenos Aires;Sexta;Guaminí;2025;La Libertad Avanza;Positivo;4228;Diputados Provinciales
GUAMINI;GUAMINI;Provincia de Buenos Aires;Sexta;Guaminí;2025;Fuerza Patria;Positivo;2665;Diputados Provinciales
GUAMINI;GUAMINI;Provincia de Buenos Aires;Sexta;Guaminí;2025;Nulo;Nulo;33;Diputados Provinciales
GUAMINI;GUAMINI;Provincia de Buenos Aires;Sexta;Guaminí;2025;En Blanco;En Blanco;459;Diputados Provinciales
GUAMINI;GUAMINI;Provincia de Buenos Aires;Sexta;Guaminí;2025;Somos;Positivo;143;Diputados Provinciales
HIPOLITO YRIGOYEN;HIPOLITO YRIGOYEN;Provincia de Buenos Aires;Cuarta;Hipólito Yrigoyen;2025;En Blanco;En Blanco;521;Senadores Provinciales
HIPOLITO YRIGOYEN;HIPOLITO YRIGOYEN;Provincia de Buenos Aires;Cuarta;Hipólito Yrigoyen;2025;La Libertad Avanza;Positivo;2756;Senadores Provinciales
HIPOLITO YRIGOYEN;HIPOLITO YRIGOYEN;Provincia de Buenos Aires;Cuarta;Hipólito Yrigoyen;2025;Somos;Positivo;80;Senadores Provinciales
HIPOLITO YRIGOYEN;HIPOLITO YRIGOYEN;Provincia de Buenos Aires;Cuarta;Hipólito Yrigoyen;2025;Nulo;Nulo;52;Senadores Provinciales
HIPOLITO YRIGOYEN;HIPOLITO YRIGOYEN;Provincia de Buenos Aires;Cuarta;Hipólito Yrigoyen;2025;Frente de Izquierda;Positivo;132;Senadores Provinciales
HIPOLITO YRIGOYEN;HIPOLITO YRIGOYEN;Provincia de Buenos Aires;Cuarta;Hipólito Yrigoyen;2025;Fuerza Patria;Positivo;2178;Senadores Provinciales
HURLINGHAM;HURLINGHAM;Provincia de Buenos Aires;Primera;Hurlingham;2025;En Blanco;En Blanco;2875;Senadores Provinciales
HURLINGHAM;HURLINGHAM;Provincia de Buenos Aires;Primera;Hurlingham;2025;Nulo;Nulo;1392;Senadores Provinciales
HURLINGHAM;HURLINGHAM;Provincia de Buenos Aires;Primera;Hurlingham;2025;Frente de Izquierda;Positivo;8024;Senadores Provinciales
HURLINGHAM;HURLINGHAM;Provincia de Buenos Aires;Primera;Hurlingham;2025;La Libertad Avanza;Positivo;48571;Senadores Provinciales
HURLINGHAM;HURLINGHAM;Provincia de Buenos Aires;Primera;Hurlingham;2025;Fuerza Patria;Positivo;45036;Senadores Provinciales
HURLINGHAM;HURLINGHAM;Provincia de Buenos Aires;Primera;Hurlingham;2025;Potencia;Positivo;3705;Senadores Provinciales
HURLINGHAM;HURLINGHAM;Provincia de Buenos Aires;Primera;Hurlingham;2025;Somos;Positivo;5169;Senadores Provinciales
ITUZAINGO;ITUZAINGO;Provincia de Buenos Aires;Primera;Ituzaingó;2025;La Libertad Avanza;Positivo;49482;Senadores Provinciales
ITUZAINGO;ITUZAINGO;Provincia de Buenos Aires;Primera;Ituzaingó;2025;Somos;Positivo;4385;Senadores Provinciales
ITUZAINGO;ITUZAINGO;Provincia de Buenos Aires;Primera;Ituzaingó;2025;Frente de Izquierda;Positivo;7679;Senadores Provinciales
ITUZAINGO;ITUZAINGO;Provincia de Buenos Aires;Primera;Ituzaingó;2025;Potencia;Positivo;3186;Senadores Provinciales
ITUZAINGO;ITUZAINGO;Provincia de Buenos Aires;Primera;Ituzaingó;2025;En Blanco;En Blanco;2140;Senadores Provinciales
ITUZAINGO;ITUZAINGO;Provincia de Buenos Aires;Primera;Ituzaingó;2025;Nulo;Nulo;1099;Senadores Provinciales
ITUZAINGO;ITUZAINGO;Provincia de Buenos Aires;Primera;Ituzaingó;2025;Fuerza Patria;Positivo;40547;Senadores Provinciales
JOSE C. PAZ;JOSE C. PAZ;Provincia de Buenos Aires;Primera;José C. Paz;2025;Frente de Izquierda;Positivo;13330;Senadores Provinciales
JOSE C. PAZ;JOSE C. PAZ;Provincia de Buenos Aires;Primera;José C. Paz;2025;La Libertad Avanza;Positivo;50205;Senadores Provinciales
JOSE C. PAZ;JOSE C. PAZ;Provincia de Buenos Aires;Primera;José C. Paz;2025;Somos;Positivo;6085;Senadores Provinciales
JOSE C. PAZ;JOSE C. PAZ;Provincia de Buenos Aires;Primera;José C. Paz;2025;Potencia;Positivo;6297;Senadores Provinciales
JOSE C. PAZ;JOSE C. PAZ;Provincia de Buenos Aires;Primera;José C. Paz;2025;Nulo;Nulo;1641;Senadores Provinciales
JOSE C. PAZ;JOSE C. PAZ;Provincia de Buenos Aires;Primera;José C. Paz;2025;En Blanco;En Blanco;4798;Senadores Provinciales
JOSE C. PAZ;JOSE C. PAZ;Provincia de Buenos Aires;Primera;José C. Paz;2025;Fuerza Patria;Positivo;74137;Senadores Provinciales
JUNIN;JUNIN;Provincia de Buenos Aires;Cuarta;Junín;2025;La Libertad Avanza;Positivo;31897;Senadores Provinciales
JUNIN;JUNIN;Provincia de Buenos Aires;Cuarta;Junín;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
JUNIN;JUNIN;Provincia de Buenos Aires;Cuarta;Junín;2025;Fuerza Patria;Positivo;17607;Senadores Provinciales
JUNIN;JUNIN;Provincia de Buenos Aires;Cuarta;Junín;2025;Frente de Izquierda;Positivo;2294;Senadores Provinciales
JUNIN;JUNIN;Provincia de Buenos Aires;Cuarta;Junín;2025;Somos;Positivo;3200;Senadores Provinciales
JUNIN;JUNIN;Provincia de Buenos Aires;Cuarta;Junín;2025;En Blanco;En Blanco;3622;Senadores Provinciales
JUNIN;JUNIN;Provincia de Buenos Aires;Cuarta;Junín;2025;Nulo;Nulo;706;Senadores Provinciales
JUNIN;JUNIN;Provincia de Buenos Aires;Cuarta;Junín;2025;Potencia;Positivo;0;Senadores Provinciales
PARTIDO DE LA COSTA;PARTIDO DE LA COSTA;Provincia de Buenos Aires;Quinta;La Costa;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
PARTIDO DE LA COSTA;PARTIDO DE LA COSTA;Provincia de Buenos Aires;Quinta;La Costa;2025;Frente de Izquierda;Positivo;2970;Senadores Provinciales
PARTIDO DE LA COSTA;PARTIDO DE LA COSTA;Provincia de Buenos Aires;Quinta;La Costa;2025;Fuerza Patria;Positivo;17103;Senadores Provinciales
PARTIDO DE LA COSTA;PARTIDO DE LA COSTA;Provincia de Buenos Aires;Quinta;La Costa;2025;Nulo;Nulo;532;Senadores Provinciales
PARTIDO DE LA COSTA;PARTIDO DE LA COSTA;Provincia de Buenos Aires;Quinta;La Costa;2025;La Libertad Avanza;Positivo;25392;Senadores Provinciales
PARTIDO DE LA COSTA;PARTIDO DE LA COSTA;Provincia de Buenos Aires;Quinta;La Costa;2025;Somos;Positivo;1296;Senadores Provinciales
PARTIDO DE LA COSTA;PARTIDO DE LA COSTA;Provincia de Buenos Aires;Quinta;La Costa;2025;Potencia;Positivo;0;Senadores Provinciales
PARTIDO DE LA COSTA;PARTIDO DE LA COSTA;Provincia de Buenos Aires;Quinta;La Costa;2025;En Blanco;En Blanco;4949;Senadores Provinciales
LA MATANZA;LA MATANZA;Provincia de Buenos Aires;Tercera;La Matanza;2025;Potencia;Positivo;25543;Diputados Provinciales
LA MATANZA;LA MATANZA;Provincia de Buenos Aires;Tercera;La Matanza;2025;Somos;Positivo;32801;Diputados Provinciales
LA MATANZA;LA MATANZA;Provincia de Buenos Aires;Tercera;La Matanza;2025;La Libertad Avanza;Positivo;260626;Diputados Provinciales
LA MATANZA;LA MATANZA;Provincia de Buenos Aires;Tercera;La Matanza;2025;Fuerza Patria;Positivo;364481;Diputados Provinciales
LA MATANZA;LA MATANZA;Provincia de Buenos Aires;Tercera;La Matanza;2025;En Blanco;En Blanco;19445;Diputados Provinciales
LA MATANZA;LA MATANZA;Provincia de Buenos Aires;Tercera;La Matanza;2025;Frente de Izquierda;Positivo;67236;Diputados Provinciales
LA MATANZA;LA MATANZA;Provincia de Buenos Aires;Tercera;La Matanza;2025;Nulo;Nulo;7152;Diputados Provinciales
LA PLATA;LA PLATA;Provincia de Buenos Aires;Octava;La Plata;2025;La Libertad Avanza;Positivo;216760;Diputados Provinciales
LA PLATA;LA PLATA;Provincia de Buenos Aires;Octava;La Plata;2025;Fuerza Patria;Positivo;141447;Diputados Provinciales
LA PLATA;LA PLATA;Provincia de Buenos Aires;Octava;La Plata;2025;Somos;Positivo;18127;Diputados Provinciales
LA PLATA;LA PLATA;Provincia de Buenos Aires;Octava;La Plata;2025;Nulo;Nulo;4660;Diputados Provinciales
LA PLATA;LA PLATA;Provincia de Buenos Aires;Octava;La Plata;2025;Frente de Izquierda;Positivo;31954;Diputados Provinciales
LA PLATA;LA PLATA;Provincia de Buenos Aires;Octava;La Plata;2025;En Blanco;En Blanco;16371;Diputados Provinciales
LANUS;LANUS;Provincia de Buenos Aires;Tercera;Lanús;2025;Fuerza Patria;Positivo;108160;Diputados Provinciales
LANUS;LANUS;Provincia de Buenos Aires;Tercera;Lanús;2025;Somos;Positivo;10577;Diputados Provinciales
LANUS;LANUS;Provincia de Buenos Aires;Tercera;Lanús;2025;Potencia;Positivo;6435;Diputados Provinciales
LANUS;LANUS;Provincia de Buenos Aires;Tercera;Lanús;2025;Frente de Izquierda;Positivo;20020;Diputados Provinciales
LANUS;LANUS;Provincia de Buenos Aires;Tercera;Lanús;2025;Nulo;Nulo;2500;Diputados Provinciales
LANUS;LANUS;Provincia de Buenos Aires;Tercera;Lanús;2025;La Libertad Avanza;Positivo;128012;Diputados Provinciales
LANUS;LANUS;Provincia de Buenos Aires;Tercera;Lanús;2025;En Blanco;En Blanco;5636;Diputados Provinciales
LAPRIDA;LAPRIDA;Provincia de Buenos Aires;Sexta;Laprida;2025;Nulo;Nulo;75;Diputados Provinciales
LAPRIDA;LAPRIDA;Provincia de Buenos Aires;Sexta;Laprida;2025;Frente de Izquierda;Positivo;101;Diputados Provinciales
LAPRIDA;LAPRIDA;Provincia de Buenos Aires;Sexta;Laprida;2025;Potencia;Positivo;0;Diputados Provinciales
LAPRIDA;LAPRIDA;Provincia de Buenos Aires;Sexta;Laprida;2025;Somos;Positivo;82;Diputados Provinciales
LAPRIDA;LAPRIDA;Provincia de Buenos Aires;Sexta;Laprida;2025;La Libertad Avanza;Positivo;3651;Diputados Provinciales
LAPRIDA;LAPRIDA;Provincia de Buenos Aires;Sexta;Laprida;2025;Fuerza Patria;Positivo;3258;Diputados Provinciales
LAPRIDA;LAPRIDA;Provincia de Buenos Aires;Sexta;Laprida;2025;En Blanco;En Blanco;380;Diputados Provinciales
LAS FLORES;LAS FLORES;Provincia de Buenos Aires;Quinta;Las Flores;2025;La Libertad Avanza;Positivo;7556;Senadores Provinciales
LAS FLORES;LAS FLORES;Provincia de Buenos Aires;Quinta;Las Flores;2025;Fuerza Patria;Positivo;6740;Senadores Provinciales
LAS FLORES;LAS FLORES;Provincia de Buenos Aires;Quinta;Las Flores;2025;En Blanco;En Blanco;1087;Senadores Provinciales
LAS FLORES;LAS FLORES;Provincia de Buenos Aires;Quinta;Las Flores;2025;Somos;Positivo;621;Senadores Provinciales
LAS FLORES;LAS FLORES;Provincia de Buenos Aires;Quinta;Las Flores;2025;Frente de Izquierda;Positivo;462;Senadores Provinciales
LAS FLORES;LAS FLORES;Provincia de Buenos Aires;Quinta;Las Flores;2025;Nulo;Nulo;140;Senadores Provinciales
LEANDRO N. ALEM;LEANDRO N. ALEM;Provincia de Buenos Aires;Cuarta;Leandro N. Alem;2025;Nulo;Nulo;76;Senadores Provinciales
LEANDRO N. ALEM;LEANDRO N. ALEM;Provincia de Buenos Aires;Cuarta;Leandro N. Alem;2025;Potencia;Positivo;0;Senadores Provinciales
LEANDRO N. ALEM;LEANDRO N. ALEM;Provincia de Buenos Aires;Cuarta;Leandro N. Alem;2025;Somos;Positivo;250;Senadores Provinciales
LEANDRO N. ALEM;LEANDRO N. ALEM;Provincia de Buenos Aires;Cuarta;Leandro N. Alem;2025;La Libertad Avanza;Positivo;5866;Senadores Provinciales
LEANDRO N. ALEM;LEANDRO N. ALEM;Provincia de Buenos Aires;Cuarta;Leandro N. Alem;2025;Fuerza Patria;Positivo;4397;Senadores Provinciales
LEANDRO N. ALEM;LEANDRO N. ALEM;Provincia de Buenos Aires;Cuarta;Leandro N. Alem;2025;En Blanco;En Blanco;573;Senadores Provinciales
LEANDRO N. ALEM;LEANDRO N. ALEM;Provincia de Buenos Aires;Cuarta;Leandro N. Alem;2025;Frente de Izquierda;Positivo;281;Senadores Provinciales
LEZAMA;LEZAMA;Provincia de Buenos Aires;Quinta;Lezama;2025;En Blanco;En Blanco;237;Senadores Provinciales
LEZAMA;LEZAMA;Provincia de Buenos Aires;Quinta;Lezama;2025;Frente de Izquierda;Positivo;162;Senadores Provinciales
LEZAMA;LEZAMA;Provincia de Buenos Aires;Quinta;Lezama;2025;La Libertad Avanza;Positivo;2293;Senadores Provinciales
LEZAMA;LEZAMA;Provincia de Buenos Aires;Quinta;Lezama;2025;Nulo;Nulo;28;Senadores Provinciales
LEZAMA;LEZAMA;Provincia de Buenos Aires;Quinta;Lezama;2025;Fuerza Patria;Positivo;1135;Senadores Provinciales
LEZAMA;LEZAMA;Provincia de Buenos Aires;Quinta;Lezama;2025;Somos;Positivo;56;Senadores Provinciales
LINCOLN;LINCOLN;Provincia de Buenos Aires;Cuarta;Lincoln;2025;La Libertad Avanza;Positivo;15840;Senadores Provinciales
LINCOLN;LINCOLN;Provincia de Buenos Aires;Cuarta;Lincoln;2025;Nulo;Nulo;226;Senadores Provinciales
LINCOLN;LINCOLN;Provincia de Buenos Aires;Cuarta;Lincoln;2025;Frente de Izquierda;Positivo;880;Senadores Provinciales
LINCOLN;LINCOLN;Provincia de Buenos Aires;Cuarta;Lincoln;2025;En Blanco;En Blanco;1292;Senadores Provinciales
LINCOLN;LINCOLN;Provincia de Buenos Aires;Cuarta;Lincoln;2025;Fuerza Patria;Positivo;8926;Senadores Provinciales
LINCOLN;LINCOLN;Provincia de Buenos Aires;Cuarta;Lincoln;2025;Somos;Positivo;517;Senadores Provinciales
LOBERIA;LOBERIA;Provincia de Buenos Aires;Quinta;Lobería;2025;Nulo;Nulo;164;Senadores Provinciales
LOBERIA;LOBERIA;Provincia de Buenos Aires;Quinta;Lobería;2025;Somos;Positivo;306;Senadores Provinciales
LOBERIA;LOBERIA;Provincia de Buenos Aires;Quinta;Lobería;2025;Fuerza Patria;Positivo;3509;Senadores Provinciales
LOBERIA;LOBERIA;Provincia de Buenos Aires;Quinta;Lobería;2025;En Blanco;En Blanco;585;Senadores Provinciales
LOBERIA;LOBERIA;Provincia de Buenos Aires;Quinta;Lobería;2025;La Libertad Avanza;Positivo;5687;Senadores Provinciales
LOBERIA;LOBERIA;Provincia de Buenos Aires;Quinta;Lobería;2025;Frente de Izquierda;Positivo;402;Senadores Provinciales
LOBOS;LOBOS;Provincia de Buenos Aires;Tercera;Lobos;2025;Potencia;Positivo;294;Diputados Provinciales
LOBOS;LOBOS;Provincia de Buenos Aires;Tercera;Lobos;2025;Somos;Positivo;777;Diputados Provinciales
LOBOS;LOBOS;Provincia de Buenos Aires;Tercera;Lobos;2025;Otras fuerzas;Positivo;0;Diputados Provinciales
LOBOS;LOBOS;Provincia de Buenos Aires;Tercera;Lobos;2025;La Libertad Avanza;Positivo;13928;Diputados Provinciales
LOBOS;LOBOS;Provincia de Buenos Aires;Tercera;Lobos;2025;En Blanco;En Blanco;1966;Diputados Provinciales
LOBOS;LOBOS;Provincia de Buenos Aires;Tercera;Lobos;2025;Frente de Izquierda;Positivo;1034;Diputados Provinciales
LOBOS;LOBOS;Provincia de Buenos Aires;Tercera;Lobos;2025;Nulo;Nulo;113;Diputados Provinciales
LOBOS;LOBOS;Provincia de Buenos Aires;Tercera;Lobos;2025;Fuerza Patria;Positivo;6218;Diputados Provinciales
LOMAS DE ZAMORA;LOMAS DE ZAMORA;Provincia de Buenos Aires;Tercera;Lomas de Zamora;2025;Nulo;Nulo;4182;Diputados Provinciales
LOMAS DE ZAMORA;LOMAS DE ZAMORA;Provincia de Buenos Aires;Tercera;Lomas de Zamora;2025;Somos;Positivo;14520;Diputados Provinciales
LOMAS DE ZAMORA;LOMAS DE ZAMORA;Provincia de Buenos Aires;Tercera;Lomas de Zamora;2025;La Libertad Avanza;Positivo;150246;Diputados Provinciales
LOMAS DE ZAMORA;LOMAS DE ZAMORA;Provincia de Buenos Aires;Tercera;Lomas de Zamora;2025;En Blanco;En Blanco;8975;Diputados Provinciales
LOMAS DE ZAMORA;LOMAS DE ZAMORA;Provincia de Buenos Aires;Tercera;Lomas de Zamora;2025;Potencia;Positivo;10351;Diputados Provinciales
LOMAS DE ZAMORA;LOMAS DE ZAMORA;Provincia de Buenos Aires;Tercera;Lomas de Zamora;2025;Frente de Izquierda;Positivo;27823;Diputados Provinciales
LOMAS DE ZAMORA;LOMAS DE ZAMORA;Provincia de Buenos Aires;Tercera;Lomas de Zamora;2025;Fuerza Patria;Positivo;174334;Diputados Provinciales
LUJAN;LUJAN;Provincia de Buenos Aires;Primera;Luján;2025;Somos;Positivo;2644;Senadores Provinciales
LUJAN;LUJAN;Provincia de Buenos Aires;Primera;Luján;2025;Frente de Izquierda;Positivo;3549;Senadores Provinciales
LUJAN;LUJAN;Provincia de Buenos Aires;Primera;Luján;2025;La Libertad Avanza;Positivo;34866;Senadores Provinciales
LUJAN;LUJAN;Provincia de Buenos Aires;Primera;Luján;2025;Nulo;Nulo;761;Senadores Provinciales
LUJAN;LUJAN;Provincia de Buenos Aires;Primera;Luján;2025;Fuerza Patria;Positivo;22072;Senadores Provinciales
LUJAN;LUJAN;Provincia de Buenos Aires;Primera;Luján;2025;En Blanco;En Blanco;2160;Senadores Provinciales
LUJAN;LUJAN;Provincia de Buenos Aires;Primera;Luján;2025;Potencia;Positivo;1499;Senadores Provinciales
MAGDALENA;MAGDALENA;Provincia de Buenos Aires;Tercera;Magdalena;2025;Somos;Positivo;784;Diputados Provinciales
MAGDALENA;MAGDALENA;Provincia de Buenos Aires;Tercera;Magdalena;2025;Fuerza Patria;Positivo;3185;Diputados Provinciales
MAGDALENA;MAGDALENA;Provincia de Buenos Aires;Tercera;Magdalena;2025;Nulo;Nulo;65;Diputados Provinciales
MAGDALENA;MAGDALENA;Provincia de Buenos Aires;Tercera;Magdalena;2025;La Libertad Avanza;Positivo;6222;Diputados Provinciales
MAGDALENA;MAGDALENA;Provincia de Buenos Aires;Tercera;Magdalena;2025;Potencia;Positivo;434;Diputados Provinciales
MAGDALENA;MAGDALENA;Provincia de Buenos Aires;Tercera;Magdalena;2025;En Blanco;En Blanco;394;Diputados Provinciales
MAGDALENA;MAGDALENA;Provincia de Buenos Aires;Tercera;Magdalena;2025;Frente de Izquierda;Positivo;415;Diputados Provinciales
MAIPU;MAIPU;Provincia de Buenos Aires;Quinta;Maipú;2025;En Blanco;En Blanco;786;Senadores Provinciales
MAIPU;MAIPU;Provincia de Buenos Aires;Quinta;Maipú;2025;Fuerza Patria;Positivo;2794;Senadores Provinciales
MAIPU;MAIPU;Provincia de Buenos Aires;Quinta;Maipú;2025;Frente de Izquierda;Positivo;141;Senadores Provinciales
MAIPU;MAIPU;Provincia de Buenos Aires;Quinta;Maipú;2025;Nulo;Nulo;44;Senadores Provinciales
MAIPU;MAIPU;Provincia de Buenos Aires;Quinta;Maipú;2025;La Libertad Avanza;Positivo;4310;Senadores Provinciales
MAIPU;MAIPU;Provincia de Buenos Aires;Quinta;Maipú;2025;Somos;Positivo;76;Senadores Provinciales
MAIPU;MAIPU;Provincia de Buenos Aires;Quinta;Maipú;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;Provincia de Buenos Aires;Primera;Malvinas Argentinas;2025;Nulo;Nulo;1955;Senadores Provinciales
MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;Provincia de Buenos Aires;Primera;Malvinas Argentinas;2025;La Libertad Avanza;Positivo;66814;Senadores Provinciales
MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;Provincia de Buenos Aires;Primera;Malvinas Argentinas;2025;Potencia;Positivo;6653;Senadores Provinciales
MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;Provincia de Buenos Aires;Primera;Malvinas Argentinas;2025;En Blanco;En Blanco;5014;Senadores Provinciales
MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;Provincia de Buenos Aires;Primera;Malvinas Argentinas;2025;Somos;Positivo;7554;Senadores Provinciales
MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;Provincia de Buenos Aires;Primera;Malvinas Argentinas;2025;Fuerza Patria;Positivo;98721;Senadores Provinciales
MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;Provincia de Buenos Aires;Primera;Malvinas Argentinas;2025;Frente de Izquierda;Positivo;14268;Senadores Provinciales
MAR CHIQUITA;MAR CHIQUITA;Provincia de Buenos Aires;Quinta;Mar Chiquita;2025;Somos;Positivo;574;Senadores Provinciales
MAR CHIQUITA;MAR CHIQUITA;Provincia de Buenos Aires;Quinta;Mar Chiquita;2025;Frente de Izquierda;Positivo;771;Senadores Provinciales
MAR CHIQUITA;MAR CHIQUITA;Provincia de Buenos Aires;Quinta;Mar Chiquita;2025;Potencia;Positivo;0;Senadores Provinciales
MAR CHIQUITA;MAR CHIQUITA;Provincia de Buenos Aires;Quinta;Mar Chiquita;2025;La Libertad Avanza;Positivo;9056;Senadores Provinciales
MAR CHIQUITA;MAR CHIQUITA;Provincia de Buenos Aires;Quinta;Mar Chiquita;2025;Nulo;Nulo;177;Senadores Provinciales
MAR CHIQUITA;MAR CHIQUITA;Provincia de Buenos Aires;Quinta;Mar Chiquita;2025;En Blanco;En Blanco;1174;Senadores Provinciales
MAR CHIQUITA;MAR CHIQUITA;Provincia de Buenos Aires;Quinta;Mar Chiquita;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
MAR CHIQUITA;MAR CHIQUITA;Provincia de Buenos Aires;Quinta;Mar Chiquita;2025;Fuerza Patria;Positivo;8512;Senadores Provinciales
MARCOS PAZ;MARCOS PAZ;Provincia de Buenos Aires;Primera;Marcos Paz;2025;Nulo;Nulo;335;Senadores Provinciales
MARCOS PAZ;MARCOS PAZ;Provincia de Buenos Aires;Primera;Marcos Paz;2025;Frente de Izquierda;Positivo;1794;Senadores Provinciales
MARCOS PAZ;MARCOS PAZ;Provincia de Buenos Aires;Primera;Marcos Paz;2025;La Libertad Avanza;Positivo;11226;Senadores Provinciales
MARCOS PAZ;MARCOS PAZ;Provincia de Buenos Aires;Primera;Marcos Paz;2025;Fuerza Patria;Positivo;13685;Senadores Provinciales
MARCOS PAZ;MARCOS PAZ;Provincia de Buenos Aires;Primera;Marcos Paz;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
MARCOS PAZ;MARCOS PAZ;Provincia de Buenos Aires;Primera;Marcos Paz;2025;En Blanco;En Blanco;3902;Senadores Provinciales
MARCOS PAZ;MARCOS PAZ;Provincia de Buenos Aires;Primera;Marcos Paz;2025;Potencia;Positivo;869;Senadores Provinciales
MARCOS PAZ;MARCOS PAZ;Provincia de Buenos Aires;Primera;Marcos Paz;2025;Somos;Positivo;1676;Senadores Provinciales
MERCEDES;MERCEDES;Provincia de Buenos Aires;Primera;Mercedes;2025;Fuerza Patria;Positivo;14935;Senadores Provinciales
MERCEDES;MERCEDES;Provincia de Buenos Aires;Primera;Mercedes;2025;En Blanco;En Blanco;1087;Senadores Provinciales
MERCEDES;MERCEDES;Provincia de Buenos Aires;Primera;Mercedes;2025;Somos;Positivo;1323;Senadores Provinciales
MERCEDES;MERCEDES;Provincia de Buenos Aires;Primera;Mercedes;2025;Potencia;Positivo;892;Senadores Provinciales
MERCEDES;MERCEDES;Provincia de Buenos Aires;Primera;Mercedes;2025;Frente de Izquierda;Positivo;1877;Senadores Provinciales
MERCEDES;MERCEDES;Provincia de Buenos Aires;Primera;Mercedes;2025;La Libertad Avanza;Positivo;22658;Senadores Provinciales
MERCEDES;MERCEDES;Provincia de Buenos Aires;Primera;Mercedes;2025;Nulo;Nulo;439;Senadores Provinciales
MERLO;MERLO;Provincia de Buenos Aires;Primera;Merlo;2025;Fuerza Patria;Positivo;133385;Senadores Provinciales
MERLO;MERLO;Provincia de Buenos Aires;Primera;Merlo;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
MERLO;MERLO;Provincia de Buenos Aires;Primera;Merlo;2025;Somos;Positivo;14992;Senadores Provinciales
MERLO;MERLO;Provincia de Buenos Aires;Primera;Merlo;2025;En Blanco;En Blanco;12934;Senadores Provinciales
MERLO;MERLO;Provincia de Buenos Aires;Primera;Merlo;2025;La Libertad Avanza;Positivo;95887;Senadores Provinciales
MERLO;MERLO;Provincia de Buenos Aires;Primera;Merlo;2025;Potencia;Positivo;9950;Senadores Provinciales
